id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
2792,3,1678043003248,142.61418,1189,118,1264,21,190,1.5565698,2.3590212,750.6009473684211,122.61321299109652,0.859754710163439,-1.2933333333333332,-0.8308868213512387
2793,3,1678043003938,28.123106,1264,35,1232,37,126,0.017857144,0.004145408,223.19925396825397,32.0624390837628,1.1400746092470297,-0.0625,-3.4999997760000148
2794,3,1678043007060,1402.1971,1210,44,701,145,657,0.53481305,0.3235227,2134.2421613394217,518.9238865190155,0.3700791326119669,-0.19842829076620824,-0.3710236516596
2795,3,1678043007822,66.65968,700,145,637,141,170,0.0882353,0.058391005,392.1157647058823,63.12685640834652,0.9470020919444336,0.06349206349206349,0.7195766716049414
2796,3,1678043008027,92.57649,637,140,728,137,372,0.032520324,0.0260427,248.86153225806453,91.0494371207203,0.9835049602844123,-0.03296703296703297,-1.0137363012445069
2797,3,1678043012193,135.91034,323,133,436,66,120,0.17089364,0.06939373,1132.5861666666665,131.36970731489052,0.9665909695678087,-0.5929203539823009,-3.469528497270588
2799,3,1678043012530,518.13153,445,68,436,549,394,4.9733334,16.949215,1315.054644670051,481.084192215874,0.9284981985479132,-53.44444444444444,-10.746201821990146
2800,3,1678043015104,216.90588,424,375,216,329,127,2.9141262,19.341122,1707.9203149606299,213.02582003128165,0.9821117806086292,0.22115384615384615,0.07589027755690407
2801,3,1678043015259,809.7743,216,328,910,455,372,0.6865372,0.21996859,2176.812634408602,705.524627493612,0.8712608284723434,0.1829971181556196,0.2665509140009013
2802,3,1678043016216,16.485281,1040,487,1048,499,240,0.75,0.1875,68.68867083333333,14.422205101855956,0.8748534587827745,1.5,2.0
2803,3,1678043015992,102.79939,924,457,1040,486,182,0.22405373,0.062960595,564.8318131868132,119.57006314291216,1.1631398118501692,0.25,1.1158037851010112
2804,3,1678043017443,191.32791,1048,477,1088,293,134,4.589286,20.14034,1427.820223880597,188.29763673503712,0.9841618859215946,-4.6,-1.0023345679480422
2806,3,1678043017612,187.4843,1088,292,956,173,636,0.8157825,0.39919746,294.7866352201258,177.72169254201918,0.9479284000954704,0.9015151515151515,1.1050925357128298
2807,3,1678042999299,574.4169,607,239,520,9,88,2.8833244,1.8433893,6527.464772727273,245.9044529893674,0.42809404282737396,2.6436781609195403,0.9168854399177354
2808,3,1678043003248,142.61418,1189,118,1264,21,190,1.5565698,2.3590212,750.6009473684211,122.61321299109652,0.859754710163439,-1.2933333333333332,-0.8308868213512387
2809,3,1678043003938,28.123106,1264,35,1232,37,126,0.017857144,0.004145408,223.19925396825397,32.0624390837628,1.1400746092470297,-0.0625,-3.4999997760000148
2810,3,1678043007060,1402.1971,1210,44,701,145,657,0.53481305,0.3235227,2134.2421613394217,518.9238865190155,0.3700791326119669,-0.19842829076620824,-0.3710236516596
2811,3,1678043008027,92.57649,637,140,728,137,372,0.032520324,0.0260427,248.86153225806453,91.0494371207203,0.9835049602844123,-0.03296703296703297,-1.0137363012445069
2812,3,1678043007822,66.65968,700,145,637,141,170,0.0882353,0.058391005,392.1157647058823,63.12685640834652,0.9470020919444336,0.06349206349206349,0.7195766716049414
2814,3,1678043012193,135.91034,323,133,436,66,120,0.17089364,0.06939373,1132.5861666666665,131.36970731489052,0.9665909695678087,-0.5929203539823009,-3.469528497270588
2815,3,1678043012530,518.13153,445,68,436,549,394,4.9733334,16.949215,1315.054644670051,481.084192215874,0.9284981985479132,-53.44444444444444,-10.746201821990146
2816,3,1678043015259,809.7743,216,328,910,455,372,0.6865372,0.21996859,2176.812634408602,705.524627493612,0.8712608284723434,0.1829971181556196,0.2665509140009013
2817,3,1678043015104,216.90588,424,375,216,329,127,2.9141262,19.341122,1707.9203149606299,213.02582003128165,0.9821117806086292,0.22115384615384615,0.07589027755690407
2818,3,1678043016216,16.485281,1040,487,1048,499,240,0.75,0.1875,68.68867083333333,14.422205101855956,0.8748534587827745,1.5,2.0
2819,3,1678043015992,102.79939,924,457,1040,486,182,0.22405373,0.062960595,564.8318131868132,119.57006314291216,1.1631398118501692,0.25,1.1158037851010112
2820,3,1678043017612,187.4843,1088,292,956,173,636,0.8157825,0.39919746,294.7866352201258,177.72169254201918,0.9479284000954704,0.9015151515151515,1.1050925357128298
2821,3,1678043017443,191.32791,1048,477,1088,293,134,4.589286,20.14034,1427.820223880597,188.29763673503712,0.9841618859215946,-4.6,-1.0023345679480422
2823,3,1678042999299,574.4169,607,239,520,9,88,2.8833244,1.8433893,6527.464772727273,245.9044529893674,0.42809404282737396,2.6436781609195403,0.9168854399177354
2824,3,1678043003248,142.61418,1189,118,1264,21,190,1.5565698,2.3590212,750.6009473684211,122.61321299109652,0.859754710163439,-1.2933333333333332,-0.8308868213512387
2825,3,1678043003938,28.123106,1264,35,1232,37,126,0.017857144,0.004145408,223.19925396825397,32.0624390837628,1.1400746092470297,-0.0625,-3.4999997760000148
2826,3,1678043007060,1402.1971,1210,44,701,145,657,0.53481305,0.3235227,2134.2421613394217,518.9238865190155,0.3700791326119669,-0.19842829076620824,-0.3710236516596
2827,3,1678043007822,66.65968,700,145,637,141,170,0.0882353,0.058391005,392.1157647058823,63.12685640834652,0.9470020919444336,0.06349206349206349,0.7195766716049414
2828,3,1678043008027,92.57649,637,140,728,137,372,0.032520324,0.0260427,248.86153225806453,91.0494371207203,0.9835049602844123,-0.03296703296703297,-1.0137363012445069
2829,3,1678043012193,135.91034,323,133,436,66,120,0.17089364,0.06939373,1132.5861666666665,131.36970731489052,0.9665909695678087,-0.5929203539823009,-3.469528497270588
2831,3,1678043012530,518.13153,445,68,436,549,394,4.9733334,16.949215,1315.054644670051,481.084192215874,0.9284981985479132,-53.44444444444444,-10.746201821990146
2832,3,1678043015104,216.90588,424,375,216,329,127,2.9141262,19.341122,1707.9203149606299,213.02582003128165,0.9821117806086292,0.22115384615384615,0.07589027755690407
2833,3,1678043015259,809.7743,216,328,910,455,372,0.6865372,0.21996859,2176.812634408602,705.524627493612,0.8712608284723434,0.1829971181556196,0.2665509140009013
2834,3,1678043015992,102.79939,924,457,1040,486,182,0.22405373,0.062960595,564.8318131868132,119.57006314291216,1.1631398118501692,0.25,1.1158037851010112
2835,3,1678043016216,16.485281,1040,487,1048,499,240,0.75,0.1875,68.68867083333333,14.422205101855956,0.8748534587827745,1.5,2.0
2836,3,1678043017443,191.32791,1048,477,1088,293,134,4.589286,20.14034,1427.820223880597,188.29763673503712,0.9841618859215946,-4.6,-1.0023345679480422
2837,3,1678043017612,187.4843,1088,292,956,173,636,0.8157825,0.39919746,294.7866352201258,177.72169254201918,0.9479284000954704,0.9015151515151515,1.1050925357128298
2839,3,1678042999299,574.4169,607,239,520,9,88,2.8833244,1.8433893,6527.464772727273,245.9044529893674,0.42809404282737396,2.6436781609195403,0.9168854399177354
2840,3,1678043003248,142.61418,1189,118,1264,21,190,1.5565698,2.3590212,750.6009473684211,122.61321299109652,0.859754710163439,-1.2933333333333332,-0.8308868213512387
2841,3,1678043003938,28.123106,1264,35,1232,37,126,0.017857144,0.004145408,223.19925396825397,32.0624390837628,1.1400746092470297,-0.0625,-3.4999997760000148
2842,3,1678043007060,1402.1971,1210,44,701,145,657,0.53481305,0.3235227,2134.2421613394217,518.9238865190155,0.3700791326119669,-0.19842829076620824,-0.3710236516596
2843,3,1678043008027,92.57649,637,140,728,137,372,0.032520324,0.0260427,248.86153225806453,91.0494371207203,0.9835049602844123,-0.03296703296703297,-1.0137363012445069
2844,3,1678043007822,66.65968,700,145,637,141,170,0.0882353,0.058391005,392.1157647058823,63.12685640834652,0.9470020919444336,0.06349206349206349,0.7195766716049414
2846,3,1678043012530,518.13153,445,68,436,549,394,4.9733334,16.949215,1315.054644670051,481.084192215874,0.9284981985479132,-53.44444444444444,-10.746201821990146
2847,3,1678043012193,135.91034,323,133,436,66,120,0.17089364,0.06939373,1132.5861666666665,131.36970731489052,0.9665909695678087,-0.5929203539823009,-3.469528497270588
2848,3,1678043015104,216.90588,424,375,216,329,127,2.9141262,19.341122,1707.9203149606299,213.02582003128165,0.9821117806086292,0.22115384615384615,0.07589027755690407
2849,3,1678043015259,809.7743,216,328,910,455,372,0.6865372,0.21996859,2176.812634408602,705.524627493612,0.8712608284723434,0.1829971181556196,0.2665509140009013
2850,3,1678043015992,102.79939,924,457,1040,486,182,0.22405373,0.062960595,564.8318131868132,119.57006314291216,1.1631398118501692,0.25,1.1158037851010112
2851,3,1678043016216,16.485281,1040,487,1048,499,240,0.75,0.1875,68.68867083333333,14.422205101855956,0.8748534587827745,1.5,2.0
2852,3,1678043017443,191.32791,1048,477,1088,293,134,4.589286,20.14034,1427.820223880597,188.29763673503712,0.9841618859215946,-4.6,-1.0023345679480422
2853,3,1678043017612,187.4843,1088,292,956,173,636,0.8157825,0.39919746,294.7866352201258,177.72169254201918,0.9479284000954704,0.9015151515151515,1.1050925357128298
2855,50,1678043421309,229.32126,1086,220,897,334,337,0.90021765,0.6453114,680.4785163204747,220.7192787229969,0.9624893859513807,-0.6031746031746031,-0.6700319674632054
2856,50,1678043422292,374.1082,894,334,962,133,470,0.98264843,2.897071,795.9748936170214,212.19095173922943,0.567191394733474,-2.9558823529411766,-3.008077215307998
2859,50,1678043435997,306.6973,927,0,868,111,51,1.8261373,0.031341504,6013.672549019608,125.70600622086441,0.4098699474069854,-1.88135593220339,-1.0302379411468074
2861,50,1678043445556,396.77286,756,384,489,99,201,1.1360751,0.090686075,1973.9943283582088,390.53040854714504,0.9842669393948594,1.0674157303370786,0.9395644093749423
2863,50,1678043450526,538.7869,528,347,388,36,458,1.7538942,8.304265,1176.3906113537116,341.05864598335575,0.6330121351936281,2.2214285714285715,1.2665693126920492
2864,50,1678043452000,212.24,388,59,586,103,267,0.5919287,1.3637897,794.9063670411986,202.82997806044352,0.955663296553164,0.2222222222222222,0.37542059072692746
2865,50,1678043462537,232.79955,412,352,348,131,220,3.381313,1.7556931,1058.1797727272728,230.08042072284204,0.9883198688435696,3.453125,1.0212379037373944
2867,50,1678043464204,156.53209,256,129,385,155,234,0.21374935,0.08164897,668.9405555555556,131.59407281484982,0.8406843147296494,0.20155038759689922,0.9429286573124045
2869,50,1678043476193,34.42027,147,445,173,427,266,0.75476193,0.5627948,129.3995112781955,31.622776601683793,0.918725408071575,-0.6923076923076923,-0.9172530632376917
2870,50,1678043475826,257.05807,369,326,146,447,274,0.46955502,0.04158885,938.1681386861313,253.71243564319033,0.9869849082862496,-0.5426008968609866,-1.15556404201788
2871,50,1678043492439,166.68358,1090,199,1146,42,326,2.6304762,1.2024862,511.2993251533743,166.68833192518306,1.0000285086580398,-2.8035714285714284,-1.0658037615285887
2872,50,1678043491877,516.07855,592,325,1090,200,334,0.24151307,0.012734481,1545.145359281437,513.4481473333018,0.9949030963083078,-0.25100401606425704,-1.0392978568996578
2874,50,1678043497902,168.25487,798,374,648,454,169,0.5121972,0.05002394,995.5909467455622,170.0,1.0103719434688576,-0.5333333333333333,-1.041265616706482
2875,50,1678043497349,340.74838,1088,219,800,374,273,0.67346156,0.9179745,1248.162564102564,327.0611563607027,0.9598318746539681,-0.5381944444444444,-0.7991464938911204
2876,50,1678043495646,44.017056,1098,174,1096,192,76,4.5,6.25,579.1717894736842,18.110770276274835,0.4114489228056242,-9.0,-2.0
2877,50,1678043499271,144.28964,648,473,644,331,198,7.633333,54.47222,728.7355555555555,142.0563268566381,0.9845220131995485,35.5,4.650655224919442
2879,50,1678043565796,347.9571,840,17,654,293,259,2.2349825,1.4059992,1343.4637065637066,332.8242779606079,0.9565095178704728,-1.4838709677419355,-0.663929568908005
2881,50,1678043573961,334.91174,910,64,602,371,173,0.7348064,0.079536155,1935.9060115606937,434.8712453129087,1.29846521747165,-0.9967532467532467,-1.3564841661058569
2882,50,1678043570334,784.3979,855,18,521,2,167,0.5384686,0.3377063,4696.993413173653,334.38301392265726,0.42629259196468683,0.04790419161676647,0.08896376059210596
2883,50,1678043575395,70.67969,1009,60,1073,33,84,0.52157193,0.06406875,841.4248809523809,69.46221994724903,0.9827748246667328,-0.421875,-0.8088529610863069
2885,50,1678043575743,136.71571,1072,33,1028,9,168,0.85,0.9800505,813.7839880952381,50.11985634456667,0.3665991007512353,0.5454545454545454,0.6417112299465241
2886,50,1678043593381,85.12706,626,432,678,369,213,1.7398148,1.103924,399.657558685446,81.68843247363729,0.9596059405039631,-1.2115384615384615,-0.6963605905286364
2889,50,1678043596594,52.491287,670,456,658,509,181,4.851852,5.58299,290.00711049723753,54.3415126767741,1.0352482437089816,-4.416666666666667,-0.9103053157158683
2890,50,1678043595392,50.783188,578,346,624,353,99,0.20238096,0.025793651,512.961494949495,46.52956049652737,0.916239455004821,0.15217391304347827,0.7519181302602689
2891,50,1678043595887,114.69412,628,353,670,454,421,2.1468253,2.813429,272.43258907363423,109.38464243210744,0.9537074998448695,2.4047619047619047,1.120147924827374
2892,50,1678043614055,198.0663,708,347,636,528,468,2.9607143,1.7553107,423.2185897435898,194.79476378999513,0.9834826206679033,-2.513888888888889,-0.8490818884108099
2894,50,1678043619393,668.29205,627,362,158,64,242,1.7885319,9.917532,2761.5373966942147,555.6662667465067,0.8314722085149849,0.6353944562899787,0.35526034301651466
2895,50,1678043618237,606.24414,655,497,752,69,100,5.072185,5.974726,6062.4414,438.85418990821995,0.7238901969563284,-4.412371134020619,-0.8699152601927215
2896,50,1678043618894,439.27664,904,6,628,361,192,1.6488717,2.0899339,2287.8991666666666,449.6676550520395,1.0236548318436407,-1.286231884057971,-0.7800678997995848
2903,51,1678105018531,275.74878,328,345,582,255,129,0.27000147,0.049659666,2137.587441860465,269.47356085523495,0.9772429849199512,-0.3543307086614173,-1.3123288131039335
2905,51,1678105032461,111.096146,776,185,748,270,145,0.5491736,0.7537523,766.1803172413794,89.49301648732151,0.8055456441065157,-3.0357142857142856,-5.5277862696136255
2906,51,1678105030291,137.45447,598,191,752,153,149,0.17621103,0.03118895,922.5132214765099,158.61904047118682,1.15397513424763,-0.24675324675324675,-1.4003280427635363
2907,51,1678105029942,233.30147,385,283,576,203,115,0.3700867,0.020347824,2028.7084347826085,207.07728026029315,0.8875952657319011,-0.418848167539267,-1.1317568762651211
2908,51,1678105033101,122.63822,732,281,612,309,156,0.31525868,0.071978204,786.1424358974359,123.2233744059949,1.004771386978667,-0.23333333333333334,-0.7401329388720822
2909,51,1678105037771,319.5254,548,303,272,165,114,0.51145977,0.0077357595,2802.854385964912,308.577380894971,0.9657366234264037,0.5,0.9775939953204922
2911,51,1678105041610,344.31744,248,502,566,512,110,2.0701065,11.644352,3130.158545454545,318.1571938523471,0.9240228838026535,0.031446540880503145,0.015190784087921632
2912,51,1678105039996,82.73935,330,346,277,383,141,1.0754465,1.2530148,586.8039007092199,64.63745044476924,0.7812177693536297,-0.6981132075471698,-0.6491380162073798
2913,51,1678105043981,132.27475,808,401,913,479,88,0.61273915,0.042002298,1503.1221590909092,130.80137613954986,0.9888612614240424,0.7428571428571429,1.21235462571168
2915,51,1678105046495,70.85969,980,399,1032,439,561,0.65119046,0.34982002,126.30960784313724,65.60487786742691,0.925842010703503,0.7692307692307693,1.1812684866893923
2916,51,1678105045860,122.140396,1010,504,978,394,125,2.3910534,18.141668,977.123168,114.56002793295748,0.9379372565073187,3.4375,1.4376508696961765
2918,51,1678105050522,142.04248,937,270,984,145,128,3.046875,1.173367,1109.706875,133.5440002396214,0.9401694495873445,-2.6595744680851063,-0.872885979268958
2919,51,1678105051560,227.92549,814,144,598,105,140,0.14700818,0.01351056,1628.0392142857143,219.49259668608414,0.9630015347826351,0.18055555555555555,1.2282007406360351
2920,51,1678105051205,143.12778,977,145,828,141,145,0.083809525,0.02603356,987.0881379310345,149.05368160498418,1.0414028751440438,0.026845637583892617,0.32031726207603034
2922,51,1678105063615,476.167,478,286,833,91,117,1.0097377,1.0421758,4069.803418803419,405.0308630215727,0.8506067472579426,-0.5492957746478874,-0.5439984806429307
2923,51,1678105064014,138.09131,767,99,568,97,99,0.10847975,0.0071355933,1394.861717171717,199.01004999748127,1.4411482518159997,0.010050251256281407,0.09264633497294571
2925,51,1678105069661,429.35355,453,378,772,143,100,0.6604442,0.071111165,4293.5355,396.21458832304495,0.9228166119111976,-0.7366771159874608,-1.1154267324740845
2926,51,1678105070328,120.27411,962,81,1120,29,100,0.37301004,0.124945395,1202.7411,166.33700730745397,1.3829826494451214,-0.3291139240506329,-0.8823192106320594
2927,51,1678105069979,111.694855,798,132,958,85,99,0.26070318,0.01893292,1128.2308585858586,166.76030702778164,1.4929990018589632,-0.29375,-1.1267603256699823
2928,51,1678105074145,274.29437,772,377,1035,407,131,0.3282889,0.08901701,2093.850152671756,264.70549673174526,0.9650416693997228,0.11406844106463879,0.3474635940010119
2930,51,1678105075072,115.55917,1077,373,1002,295,105,1.9568794,4.6471086,1100.5635238095238,108.2081327812286,0.9363872445711457,1.04,0.5314584025975234
2931,51,1678105077192,50.897472,984,333,974,388,260,2.9166667,16.0,195.7595076923077,55.90169943749474,1.0983197640443663,-5.5,-1.8857142641632656
2933,51,1678105078425,54.543587,997,278,960,240,116,2.0961804,2.8409133,470.2033362068966,53.03772242470448,0.9723915375185075,1.027027027027027,0.48995164110256295
2934,51,1678105081257,185.86513,1066,281,1082,105,101,4.949035,32.041645,1840.2488118811882,176.72577627499618,0.9508280346883581,-11.0,-2.2226555277948123
2935,51,1678105081594,65.03864,1086,97,1132,52,281,0.8137255,0.29291618,231.45423487544483,64.35060217278468,0.9894210914124999,-0.9782608695652174,-1.2022000902825554
2938,51,1678105106136,64.83307,1098,66,1088,127,296,3.0805554,4.3713813,219.03064189189192,61.814237842102365,0.9534368469995692,-6.1,-1.9801624083760998
2939,51,1678105104748,190.67871,907,122,1081,76,268,0.23128468,0.06621994,711.487723880597,179.97777640586628,0.9438797672056114,-0.26436781609195403,-1.1430407586527307
2941,51,1678105112365,134.98795,1150,51,1094,170,465,1.4620067,1.0712754,290.2966666666667,131.51805959639154,0.9742948136955301,-2.125,-1.453481711130325
2942,51,1678105112881,24.992899,1094,171,1106,153,733,1.1190476,0.6564626,34.096724420190995,21.633307652783937,0.8655781649333251,-1.5,-1.3404255547306476
2944,51,1678105116364,390.15842,804,270,1064,25,99,0.63769466,0.0679599,3940.9941414141413,357.24641355792505,0.915644505526563,-0.9423076923076923,-1.4776785057408075
2945,51,1678105117494,158.15341,1114,53,1069,198,153,3.7691023,19.02569,1033.6824183006536,151.82226450688975,0.9599683276313153,-3.2222222222222223,-0.8549044217298698
2947,51,1678105118357,49.549786,1070,193,1086,157,139,2.3333333,1.5555556,356.47328057553955,39.395431207184416,0.7950676357549641,-2.25,-0.9642857280612247
2948,51,1678105118885,811.0538,1064,161,224,8,126,0.22853388,0.040756695,6436.934920634921,853.8202386919626,1.052729472067035,0.18214285714285713,0.7970059281488466
2949,51,1678105120277,274.19946,70,68,278,222,117,0.82674813,0.047127746,2343.5851282051285,258.80494585691366,0.943856511814114,0.7403846153846154,0.895538300624418
2951,52,1678105259950,300.04413,240,3,504,88,169,0.56085485,0.29283687,1775.4090532544378,277.34635386101615,0.9243518740427155,0.32196969696969696,0.5740695600112881
2952,52,1678105260358,4.236068,504,87,504,83,77,1.0,1.0,55.013870129870135,4.0,0.9442719049835837,-inf,-inf
2953,52,1678105260767,645.406,504,84,1055,141,933,1.0353059,1.9531745,691.7534833869239,553.9404300103035,0.8582821201078137,0.10344827586206896,0.09992049293070672
2955,52,1678105262765,224.47588,1243,44,1271,53,748,0.69729936,0.43990546,300.1014438502674,29.410882339705484,0.13102023406570668,0.32142857142857145,0.46096209155931456
2956,52,1678105264203,39.24075,1313,49,1353,52,126,0.060763888,0.0076165847,311.4345238095238,40.11234224026316,1.0222114062616836,0.075,1.2342857323415513
2957,52,1678105263934,11.182042,1318,57,1312,49,95,0.7083333,0.33854166,117.7057052631579,10.0,0.8942910427272587,1.3333333333333333,1.8823530297577893
2958,52,1678105263607,49.65028,1271,54,1319,57,272,0.1,0.07333333,182.53779411764705,48.093658625644196,0.9686482860850774,0.0625,0.625
2959,52,1678105264575,357.65082,1354,52,1023,153,336,0.42185208,0.2535812,1064.4369642857143,346.06646760412946,0.9676098816273634,-0.30513595166163143,-0.7233245161707663
2960,52,1678105265829,200.40018,628,153,587,216,380,1.0672379,4.4709067,527.3688947368421,75.16648189186454,0.37508190806946645,-1.5365853658536586,-1.4397777345179164
2962,52,1678105269643,5.236068,970,360,970,357,62,1.0990419,0.6045327,84.45270967741936,3.0,0.5729490144131054,-inf,-inf
2963,52,1678105267859,352.6629,1075,561,1308,632,713,1.3073109,3.0559335,494.6183730715287,243.57750306627253,0.6906808259850201,0.30472103004291845,0.23308994826167093
2964,52,1678105272077,402.01627,685,414,360,522,239,0.33193576,0.12615281,1682.0764435146446,342.4748165924029,0.8518929261057092,-0.3323076923076923,-1.00112049484422
2965,52,1678105271284,1077.3789,1356,39,684,414,583,3.293611,64.895485,1847.9912521440822,769.5511678894393,0.71428089773193,-0.5580357142857143,-0.1694297578814603
2967,52,1678105273282,563.1267,356,508,916,436,315,0.17125885,0.01200364,1787.7038095238097,564.6095996350044,1.0026333321346765,-0.12857142857142856,-0.7507432671154137
2968,52,1678105275522,849.1638,180,32,843,322,1022,1.1258328,1.0482883,830.8843444227007,723.6497771712502,0.8521910344873983,0.4374057315233786,0.3885174881415594
2969,52,1678105275259,23.689625,194,63,180,33,103,1.6666666,0.9722222,229.99635922330097,33.1058907144937,1.3974847940604251,2.142857142857143,1.285714337142859
2970,52,1678105273771,432.7343,915,436,575,265,409,1.4227253,2.7210546,1058.0300733496333,380.5798207997897,0.8794769002590959,0.5029411764705882,0.35350547043100183
2972,52,1678105274361,511.3452,574,265,195,63,897,1.3868475,2.8769948,570.0615384615384,429.4706043491219,0.839883906897184,0.5329815303430079,0.38431156298223695
2974,52,1678105276781,6.4142137,843,331,839,334,307,0.33333334,0.22222222,20.893204234527687,5.0,0.7795187740626727,-0.75,-2.249999955000001
2975,52,1678105278350,554.14026,850,137,296,121,240,0.056992654,0.0023895295,2308.91775,554.2309987721726,1.0001637469404814,0.02888086642599278,0.5067471752761817
2976,52,1678105279223,207.17184,376,129,172,113,282,0.17396152,0.08716618,734.651914893617,204.6264889988586,0.987713817663919,0.0784313725490196,0.4508547209119557
2977,52,1678105277840,5.1622777,855,136,851,137,33,0.16666667,0.027777778,156.43265757575756,4.123105625617661,0.798698920365648,-0.25,-1.4999999700000006
2978,52,1678105279638,347.2295,174,114,523,122,283,0.049943164,0.01418369,1226.9593639575971,349.09167850293994,1.0053629616807902,0.022922636103151862,0.45897444749699606
2979,52,1678105280754,43.807404,559,134,580,170,165,1.439394,0.6781451,265.49941818181816,41.677331968349414,0.9513764378357005,1.7142857142857142,1.1909773934626058
2980,52,1678105280064,17.246212,526,122,560,132,89,0.1,0.015,193.7776629213483,35.4400902933387,2.0549492429606397,0.29411764705882354,2.941176470588235
2981,52,1678105280986,202.69261,580,171,725,309,433,1.0573651,0.3074828,468.1122632794457,200.1724256734678,0.9875664715821056,0.9517241379310345,0.9000903641807684
2983,52,1678105282101,363.7132,612,462,967,382,316,0.18254565,0.02311786,1150.9911392405063,363.90245945857527,1.0005203535603748,-0.22535211267605634,-1.2344973034200286
2984,52,1678105281486,225.57832,726,309,609,462,515,1.077699,0.5402654,438.01615533980583,192.60841103129428,0.8538427408772895,-1.3076923076923077,-1.2134114513350274
2985,52,1678105290880,532.1698,449,309,973,256,174,0.19271536,0.044013515,3058.4471264367817,526.6735231621199,0.9896719489947002,-0.10114503816793893,-0.5248416014579167
2986,52,1678105290495,370.2695,248,1,448,309,160,1.4611508,0.13688855,2314.184375,367.2383422247737,0.9918136444529557,1.54,1.0539637660945058
2987,52,1678105291287,85.161125,973,253,1025,185,249,1.3193133,1.314379,342.0125502008032,85.60373823613078,1.0051973624835366,-1.3076923076923077,-0.9911916355973276
2988,52,1678105292134,142.52,1025,186,944,289,301,1.3424851,1.8561405,473.4883720930233,131.03434664239754,0.919410234650558,-1.271604938271605,-0.9472022730618054
2991,52,1678105294515,438.25845,838,141,403,135,531,0.06727534,0.00500841,825.3454802259886,435.04137734243164,0.9926594167036178,0.013793103448275862,0.20502465611137546
2992,52,1678105296146,129.48862,395,132,460,217,282,1.2394048,0.75832736,459.1795035460993,107.00467279516349,0.826363527506614,1.3076923076923077,1.0550970172879013
2995,52,1678105297827,14.828427,482,109,480,122,131,1.0,0.0,113.19409923664121,13.152946437965905,0.8870088808452782,-6.5,-6.5
2996,52,1678105299208,3.4142137,482,130,482,132,780,-1.0,-1.0,4.377197051282051,2.0,0.5857864140138621,inf,-inf
2997,52,1678105301120,493.78656,608,233,668,640,634,4.643302,28.256145,778.8431545741325,411.3988332506547,0.8331511356863474,6.783333333333333,1.4608856657037024
2998,52,1678105300005,159.01355,483,133,604,229,333,0.94938314,1.1311638,477.51816816816824,154.45711378890906,0.9713456104143895,0.7933884297520661,0.8356883499659222
3000,52,1678105303654,95.38417,1288,73,1336,0,46,1.2538725,0.39672667,2073.568913043478,87.36704184073076,0.9159490703827561,-1.5208333333333333,-1.212909074354317
3001,52,1678105303119,857.2704,308,650,1106,357,298,0.26172918,0.03919842,2876.746308724832,850.0899952357986,0.9916241074412444,-0.36716791979949875,-1.4028543542584695
3002,52,1678105306767,81.871544,1108,367,1045,334,293,0.75751835,0.41086495,279.4250648464164,71.11961754677819,0.8686732174829656,0.5238095238095238,0.691480970473552
3006,52,1678105308079,78.38469,1319,296,1261,342,246,0.8530754,0.2207744,318.63695121951224,74.02702209328699,0.9444066448854614,-0.7931034482758621,-0.9296991195337037
3007,52,1678105314364,445.4391,1212,201,772,248,244,0.5923973,1.4541967,1825.5700819672131,442.5031073337226,0.9934087675143978,-0.10681818181818181,-0.18031510578826374
3010,52,1678105318077,56.324814,894,201,950,205,116,0.09421769,0.01233213,485.5587413793104,56.142675390472796,0.9967662812072987,0.07142857142857142,0.7581227201449263
3011,52,1678105336911,259.11542,640,357,431,374,418,0.343966,0.13152315,619.8933492822965,209.69024774652732,0.8092542224871346,-0.08133971291866028,-0.23647602646383736
3013,52,1678105339071,456.15186,488,329,811,626,489,0.85907483,0.23199926,932.8258895705521,438.79152225174084,0.9619417582814216,0.9195046439628483,1.0703428989566
3014,52,1678105339767,17.226772,811,625,816,610,210,1.4,1.04,82.03224761904762,15.811388300841896,0.9178381359457184,-3.0,-2.142857142857143
3015,52,1678105337862,3.4142137,490,327,490,327,142,0.0,0.0,24.043758450704225,0.0,0.0,,
3016,52,1678105340732,25.591032,816,609,819,584,93,4.1666665,2.0555556,275.1723870967742,25.179356624028344,0.9839132952523504,-8.333333333333334,-2.0000000800000035
3019,52,1678105351108,231.28995,651,113,428,147,216,1.261896,1.9023706,1070.7868055555557,225.5770378385176,0.9752997821069078,-0.15246636771300448,-0.12082324352641144
3020,52,1678105353304,10.099019,192,67,191,58,418,2.0,4.6666665,24.160332535885168,9.055385138137417,0.8966598773739723,9.0,4.5
3022,52,1678105359486,214.7491,1107,129,1300,85,120,0.27044976,0.067131326,1789.5758333333333,197.9520143873257,0.9217827426858864,-0.22797927461139897,-0.8429634938903218
3023,52,1678105359617,101.08612,1316,81,1418,33,244,0.5875,0.28812847,414.2873770491803,112.72976536833562,1.1151854019952059,-0.47058823529411764,-0.8010012515644556
3024,52,1678105357883,238.60985,1302,248,1381,203,213,0.6472055,0.13681147,1120.2340375586855,90.91754506144565,0.3810301421397551,-0.569620253164557,-0.8801227016219069
3025,52,1678105360417,484.97913,1368,38,973,281,774,0.6868205,0.46274915,626.5880232558139,463.760714161948,0.9562488063392501,-0.6151898734177215,-0.8957069182089374
